denuncia_fecha,denuncia_tipo_explotacion,denuncia_via_ingreso,denunciante_tipo_acercamiento,hecho_localidad,hecho_provincia,hecho_pais,hecho_denuncia_previa,derivacion_judicializacion_organismo,derivacion_judicializacion_fecha
2017-07-06,Explotación sexual,Línea 145,Otros,SAN MIGUEL DE TUCUMAN ,Tucumán,Argentina,Sin datos,Protex,2017-07-06
2017-07-06,Desaparición,Línea 145,Otros,TAFI VIEJO,Tucumán,Argentina,Sin datos,Protex,2017-07-06
2017-07-06,Explotación laboral,Línea 145,Sin datos,CINCO SALTOS ,Río Negro,Argentina,Sin datos,Protex,2017-07-06
2017-07-06,Explotación laboral,Línea 145,Otros,FLORESTA,Caba,Argentina,Sin datos,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-07-06
2017-07-06,Explotación sexual,Línea 145,Por contacto (boca en boca),SAN LUIS,San Luis,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-06
2017-07-06,Explotación laboral,Línea 145,Por contacto (boca en boca),CINCO SALTOS ,Río Negro,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-06
2017-07-07,Traslado de personas,Línea 145,ONG – Org Nacionales,SAN PEDRO,Jujuy,Argentina,Sin datos,Protex,2017-07-07
2017-07-07,Traslado de personas,Línea 145,ONG – Org Nacionales,SAN PEDRO,Jujuy,Argentina,Sin datos,Protex,2017-07-08
2017-07-07,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-07
2017-07-07,Explotación sexual,Línea 145,ONG – Org Nacionales,CONSTITUCION,Caba,Argentina,Sin datos,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-07-07
2017-07-08,Desaparición,Línea 145,Sin datos,Caba,Caba,Argentina,Sin datos,Ministerio de Seguridad,2017-07-09
2017-07-08,Explotación sexual,Línea 145,Por contacto (boca en boca),EZEIZA,Buenos Aires,Argentina,Sin datos,Protex,2017-07-08
2017-07-08,Explotación sexual,Línea 145,Por contacto (boca en boca),EZEIZA,Buenos Aires,Argentina,Sin datos,Protex,2017-07-08
2017-07-08,Explotación sexual,Línea 145,ONG – Org Nacionales,MORENO,Buenos Aires,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-08
2017-07-09,Explotación laboral,Línea 145,Por contacto (boca en boca),CINCO SALTOS ,Río Negro,Argentina,Sin datos,Protex,2017-07-09
2017-07-09,,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,Sin datos,Seguimiento,2017-07-08
2017-07-10,Explotación laboral,Línea 145,Otros,SANTA ROSA,Mendoza,Argentina,Sin datos,Área legal (judicializadas),2017-07-10
2017-07-10,Explotación sexual,Línea 145,Otros,SAN SALVADOR DE JUJUY,Jujuy,Argentina,Sin datos,Protex,2017-07-10
2017-07-10,Explotación sexual,Línea 145,Otros,USHUAIA,Tierra del Fuego,Argentina,Sin datos,Protex,2017-07-10
2017-07-10,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-10
2017-07-10,Explotación sexual,Línea 145,Otros,SAN SALVADOR DE JUJUY,Jujuy,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-11
2017-07-11,Desaparición,Línea 145,Otros,FLORES,Caba,Argentina,Sin datos,Área legal (judicializadas),2017-07-11
2017-07-11,Desaparición,Línea 145,Otros,RETIRO,Caba,Argentina,Sin datos,Área legal (judicializadas),2017-07-12
2017-07-11,Posible captación,Línea 145,Por contacto (boca en boca),PARANA,Entre Ríos,Argentina,Sin datos,Protex,2017-07-11
2017-07-11,Secuestro/Venta de niños/pornografía infantil,Línea 145,Por contacto (boca en boca),,,,Sin datos,Protex,2017-07-11
2017-07-11,Explotación sexual,Línea 145,Otros,USUAHIA,Tierra del Fuego,Argentina,Sin datos,Protex,2017-07-11
2017-07-11,Explotación laboral,Línea 145,Otros,CINCO SALTOS ,Río Negro,Argentina,Sin datos,Protex,2017-07-11
2017-07-11,Desaparición,Línea 145,Otros,JUJUY,Jujuy,Argentina,Sin datos,Protex,2017-07-11
2017-07-11,Desaparición,Línea 145,Otros,VILLA SOLDATI,Caba,Argentina,Sin datos,Protex,2017-07-11
2017-07-11,Desaparición,Línea 145,Otros,,,,Sin datos,Protex,2017-07-11
2017-07-11,Explotación laboral,Línea 145,ONG – Org Nacionales,LUGANO ,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-11
2017-07-11,Explotación laboral,Línea 145,Otros,VILLA CRESCO,Caba,Argentina,Sin datos,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-07-11
2017-07-11,Secuestro/Venta de niños/pornografía infantil,Línea 145,Por contacto (boca en boca),BARRIO PICO DE ORO - FLORENCIO VARELA,Buenos Aires,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-12
2017-07-11,,Sin datos,Sin datos,,,,Sin datos,,
2017-07-12,Explotación laboral,Línea 145,Radio,BONPLAND,Corrientes,Argentina,Sin datos,Protex,2017-07-12
2017-07-12,Explotación laboral,Línea 145,ONG – Org Nacionales,TUCUMAN,Tucumán,Argentina,Sin datos,Protex,2017-07-12
2017-07-12,Explotación laboral,Correo institucional,Por contacto (boca en boca),CINCO SALTOS ,Río Negro,Argentina,Sin datos,Protex,2017-07-12
2017-07-12,Posible captación,Línea 145,Televisión,SANTA ROSA DE LIMA - CIUDAD DE SANTA FE,Santa Fe,Argentina,Sin datos,,
2017-07-13,Explotación sexual,Línea 145,Otros,ISIDRO CASANOVA,Buenos Aires,Argentina,Sin datos,Protex,2017-07-13
2017-07-13,Explotación sexual,Correo institucional,Otros,ROSARIO,Santa Fe,Argentina,Sin datos,Protex,2017-07-13
2017-07-13,Explotación laboral,Línea 145,Televisión,EUGENIO BUSTO - TUNUYAN,Mendoza,Argentina,Sin datos,Protex - PNA Área legal para judicializar ,2017-07-13
2017-07-14,Explotación sexual,Línea 145,Otros,TANDIL,Buenos Aires,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-14
2017-07-14,Desaparición,Línea 145,Sin datos,FLORENCIO VARELA,Buenos Aires,Argentina,Sin datos,No sale,
2017-07-15,Explotación sexual,Línea 145,Internet,BARRIO NUEVA CÓRDOBA,Córdoba,Argentina,Sin datos,Protex,2017-07-15
2017-07-15,Publicidad de oferta sexual  - posible captación,Línea 145,Internet,BAHIA BLANCA ,Buenos Aires,Argentina,Sin datos,Oficina de Monitoreo - Protex,2017-07-15
2017-07-15,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,PUERTO MADRYN,Chubut,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-15
2017-07-16,Explotación sexual,Correo institucional,Otros,ROSARIO,Santa Fe,Argentina,Sin datos,Protex,2017-07-16
2017-07-17,Secuestro/Venta de niños/pornografía infantil,Línea 145,Radio,PROFESOR SALVADOR MAZZA,SALTA,Argentina,Sin datos,Protex,2017-07-17
2017-07-17,Explotación laboral,Línea 145,ONG – Org Nacionales,LAS HERAS,Mendoza,Argentina,Sin datos,Protex,2017-07-17
2017-07-17,Desaparición,Línea 145,ONG – Org Nacionales,WILLIAM MORRRIS,Buenos Aires,Argentina,Sin datos,Protex,2017-07-18
2017-07-17,Desaparición,,Sin datos,JOSE C PAZ,Buenos Aires,Argentina,Sin datos,Protex,2017-07-17
2017-07-17,Traslado de personas,Línea 145,Sin datos,,,,Sin datos,Protex,2017-07-17
2017-07-17,Explotación sexual,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-17
2017-07-18,Explotación laboral,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sin datos,Área legal (judicializadas),2017-07-18
2017-07-18,Explotación sexual,Línea 145,Televisión,TRELEW,Chubut,Argentina,Sin datos,Protex,2017-07-18
2017-07-18,Desaparición,Línea 145,ONG – Org Nacionales,WILLIAM MORRRIS,Buenos Aires,Argentina,Sin datos,Protex,2017-07-18
2017-07-18,Posible captación,Línea 145,ONG – Org Nacionales,OBERA ,Misiones,Argentina,Sin datos,Protex,2017-07-18
2017-07-18,Explotación sexual,Línea 145,Internet,ROSARIO,Santa Fe,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-18
2017-07-19,Explotación laboral,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,Sin datos,Área legal (judicializadas),2017-07-19
2017-07-19,Posible captación,Línea 145,Por contacto (boca en boca),SAN JUAN,San Juan,Argentina,Sin datos,Protex,2017-07-19
2017-07-19,Posible captación,Línea 145,Otros,MORON,Buenos Aires,Argentina,Sin datos,Protex,2017-07-19
2017-07-19,Explotación sexual,Línea 145,Otros,DEPARTAMENTO DE GENERAL JOSE DE SAN MARTIN,SALTA,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-19
2017-07-19,Oferta laboral engañosa,Línea 145,Otros,SALTA,SALTA,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-19
2017-07-19,Explotación laboral,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sin datos, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-07-19
2017-07-19,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,MORENO,Buenos Aires,Argentina,Sin datos,No sale,
2017-07-20,Explotación laboral,Línea 145,Otros,JUNIN,Buenos Aires,Argentina,Sí,Área legal (judicializadas),2017-03-20
2017-07-20,Explotación sexual,Línea 145,Internet,SAN ANTONIO OESTE ,Río Negro,Argentina,Sin datos,Protex,2017-07-20
2017-07-20,Explotación sexual,Correo institucional,Otros,PARQUE CHACABUCO,Caba,Argentina,,PNA Área legal para judicializar ,2017-03-20
2017-07-20,Explotación sexual,Correo institucional,Otros,PARQUE CHACABUCO,Caba,Argentina,,PNA Área legal para judicializar ,2017-03-20
2017-07-20,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-20
2017-07-21,Posible captación,Línea 145,Otros,MENDOZA,Mendoza,Argentina,Sin datos,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-07-21
2017-07-22,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,Sin datos,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-07-21
2017-07-23,Desaparición,Línea 145,Sin datos,Caba,Caba,Argentina,Sin datos,Protex,2017-07-24
2017-07-23,Posible captación,Línea 145,Otros,MAR DEL TUYU,Buenos Aires,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-23
2017-07-23,Posible captación,Línea 145,Sin datos,Caba,Caba,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-24
2017-07-23,Explotación sexual,Línea 145,Televisión,SAN LUIS,San Luis,Argentina,,,
2017-07-24,Explotación sexual,Línea 145,Otros,CORRIENTES,Corrientes,Argentina,Sin datos,Protex,2017-07-24
2017-07-24,Explotación sexual,Línea 145,Sin datos,LOMAS DE MARILO PARTIDO DE MORENO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-25
2017-07-24,Explotación laboral,Línea 145,Sin datos,SAN ISIDRO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-24
2017-07-24,Posible captación,Línea 145,Sin datos,SAN JUSTO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-25
2017-07-24,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,,,,Sin datos,Protex,2017-07-24
2017-07-25,Explotación sexual,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sin datos,Área legal (judicializadas),2017-07-25
2017-07-25,Posible captación,Línea 145,Otros,MAR DEL TUYU,Buenos Aires,Argentina,Sin datos,Área legal (judicializadas),2017-07-25
2017-07-25,Explotación sexual,Línea 145,ONG – Org Nacionales,CARLOS PELLEGRINI,Santa Fe,Argentina,Sin datos,Protex,2017-07-25
2017-07-25,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-25
2017-07-25,Explotación laboral,Línea 145,Otros,MENDOZA,Mendoza,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-25
2017-07-25,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,SAN MIGUEL DE TUCUMAN,Tucumán,Argentina,Sin datos,No sale,
2017-07-26,Posible captación,Línea 145,Otros,Caba,Caba,Argentina,Sin datos,Área legal (judicializadas),2017-07-26
2017-07-26,Explotación sexual,Correo institucional,Otros,La Rioja,La Rioja,Argentina,Sin datos,Protex,2017-07-26
2017-07-26,Posible captación,Línea 145,Otros,Misiones,Misiones,Argentina,Sin datos,Protex,2017-07-26
2017-07-26,Posible captación,Línea 145,Otros,Caba,Caba,Argentina,Sin datos,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-07-26
2017-07-26,Explotación laboral,Línea 145,Televisión,VILLA MADERO,Buenos Aires,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-26
2017-07-26,Explotación sexual,Línea 145,Otros,LA PLATA,Buenos Aires,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-26
2017-07-27,Explotación sexual,Línea 145,Otros,CITY BELL ,Buenos Aires,Argentina,Sin datos,Protex,2017-07-27
2017-07-27,Desaparición,Línea 145,Sin datos,,,,Sin datos,Protex,2017-07-27
2017-07-27,Posible captación,Línea 145,Sin datos,SAN JUSTO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-27
2017-07-27,Explotación sexual,Línea 145,Campañas del programa,NEUQUÉN ,Neuquén,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-27
2017-07-28,Explotación sexual,Línea 145,ONG – Org Nacionales,SAN VICENTE,Buenos Aires,Argentina,Sin datos,Protex,2017-07-28
2017-07-28,Explotación sexual,Línea 145,Otros,SAN JUSTO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-28
2017-07-28,Publicidad de oferta sexual,Línea 145,Sin datos,Caba,Caba,Argentina,Sin datos,Oficina de Monitoreo - Área legal (judicializadas),2017-07-28
2017-07-28,Explotación sexual,Línea 145,Sin datos,PILAR,Buenos Aires,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-28
2017-07-28,Explotación sexual,Línea 145,Otros,RAWSON,Chubut,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-28
2017-07-28,Explotación laboral,Línea 145,Otros,PLOTTIER (NEUQUÉN),Neuquén,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-28
2017-07-28,Secuestro/Venta de niños/pornografía infantil,Línea 145,Radio,GENERAL RODRIGUEZ,Buenos Aires,Argentina,Sin datos,Protex - Ufisex,2017-07-28
2017-07-29,Explotación laboral,Línea 145,Televisión,LOMAS DE ZAMORA ,Buenos Aires,Argentina,Sin datos,Protex,2017-07-29
2017-07-29,Desaparición,Línea 145,Televisión,BARRIO SAN GERÓNIMO,Corrientes,Argentina,Sin datos,Protex,2017-07-29
2017-07-29,Desaparición,Línea 145,Televisión,LA MATANZA,Buenos Aires,Argentina,Sin datos,Protex,2017-07-29
2017-07-29,Explotación sexual,Línea 145,Internet,SAN ANTONIO OESTE ,Río Negro,Argentina,Sin datos,Protex,2017-07-29
2017-07-29,Oferta laboral engañosa,Línea 145,ONG – Org Nacionales,BURZACO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-29
2017-07-29,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,PUERTO MADRYN,Chubut,Argentina,Sin datos,Protex,2017-07-29
2017-07-29,Explotación sexual  - laboral,Línea 145,Sin datos,ADROGUÉ,Buenos Aires,Argentina,Sin datos,Protex,2017-08-01
2017-07-29,Explotación sexual,Línea 145,Televisión,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-29
2017-07-29,Desaparición,Línea 145,ONG – Org Nacionales, LA PLATA,Buenos Aires,Argentina,Sin datos,Ministerio de Seguridad - Protex,2017-07-29
2017-07-29,Desaparición,Línea 145,ONG – Org Nacionales, LA PLATA,Buenos Aires,Argentina,Sin datos,Ministerio de Seguridad - Protex,2017-07-29
2017-07-29,Desaparición,Línea 145,ONG – Org Nacionales,LA PLATA,Buenos Aires,Argentina,Sin datos,Ministerio de Seguridad - Protex,2017-07-29
2017-07-29,Desaparición,Línea 145,Televisión,BARRIO SAN GERÓNIMO,Corrientes,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-30
2017-07-30,Explotación sexual,Línea 145,Otros,JUAN B ALBERDI,Tucumán,Argentina,Sin datos,Protex,2017-07-30
2017-07-30,Explotación sexual,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-30
2017-07-30,Explotación laboral,Línea 145,Sin datos,VILLA LURO,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-31
2017-07-30,,Sin datos,Sin datos,,,,Sin datos,PNA Área legal para judicializar ,2017-07-31
2017-07-30,Explotación sexual,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,Sin datos,Protex - Fuerzas de seguridad federales,2017-07-30
2017-07-30,Desaparición,Línea 145,ONG – Org Nacionales, LA PLATA,Buenos Aires,Argentina,Sin datos,Ministerio de Seguridad - Protex,2017-07-30
2017-07-31,Explotación sexual,Línea 145,Otros,SAN JUAN,San Juan,Argentina,Sin datos,Ministerio de Seguridad,2017-08-03
2017-07-31,Desaparición,Línea 145,Televisión,NEUQUÉN,Neuquén,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Desaparición,Correo institucional,Televisión,,,,Sin datos,Protex,2017-07-31
2017-07-31,Posible captación,Correo institucional,Televisión,BARRIO CUMELEN. NEUQUÉN ,Neuquén,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Explotación sexual,Línea 145,ONG – Org Nacionales,MORENO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Explotación sexual,Línea 145,ONG – Org Nacionales,,Buenos Aires,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Posible captación  - secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,LA MATANZA,Buenos Aires,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Explotación sexual,Línea 145,Otros,DON TORCUATO,Buenos Aires,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Explotación laboral,Línea 145,Sin datos,FLORENCIO VARELA,Buenos Aires,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Desaparición,Línea 145,Sin datos, LA PLATA,Buenos Aires,Argentina,Sin datos,Protex,2017-07-31
2017-07-31,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-31
2017-07-31,Desaparición,Línea 145,Otros,LA MATANZA,Buenos Aires,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-31
2017-07-31,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,Sin datos,PNA Área legal para judicializar ,2017-07-31
2017-07-31,Desaparición,Línea 145,Televisión,BARRIO SAN GERÓNIMO,Corrientes,Argentina,Sin datos,Ministerio de Seguridad - Protex,2017-07-31
2017-07-31,Explotación sexual,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,Sin datos, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-07-31
2017-08-01,Explotación laboral,Línea 145,Internet,CATAMARCA,Catamarca,Argentina,,Protex,2017-08-01
2017-08-01,Desaparición,Línea 145,Otros,BARRIO SAN GERÓNIMO,Corrientes,Argentina,,Protex,2017-08-01
2017-08-01,Desaparición,Línea 145,Otros,LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex,2017-08-01
2017-08-01,Posible captación,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-08-02
2017-08-01,Explotación sexual,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-08-01
2017-08-01,Publicidad de oferta sexual,Línea 145,Otros,Caba,Caba,Argentina,, PNA Área legal para judicializar - Oficina de Monitoreo,2017-08-01
2017-08-02,Desaparición,Línea 145,Televisión,LA MATANZA,Buenos Aires,Argentina,,Protex,2017-08-02
2017-08-02,Explotación sexual,Línea 145,Otros,PUERTO MADRYN,Chubut,Argentina,,Protex,2017-08-02
2017-08-02,Desaparición,Línea 145,Otros,SALTA,SALTA,Argentina,,Protex,2017-08-02
2017-08-02,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,CORODBA,Córdoba,Argentina,,Protex,2017-08-02
2017-08-02,Explotación sexual,Línea 145,Sin datos,TOLOSA - LA PLATA,Buenos Aires,Argentina,,Protex,2017-08-02
2017-08-02,Explotación laboral,Línea 145,Otros,LAS HERAS,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-08-02
2017-08-02,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Oficina de Monitoreo - PNA Área legal para judicializar,2017-08-02
2017-08-02,Explotación sexual,Línea 145,Otros,CIUDAD DE RAMALLO / SAN NICOLAS,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-08-02
2017-08-02,Publicidad de oferta sexual,Línea 145,Otros,NUÑEZ,Caba,Argentina,, PNA Área legal para judicializar - Oficina de Monitoreo,2017-08-02
2017-08-02,Desaparición,Línea 145,Otros,SAN JUAN,San Juan,Argentina,,,
2017-08-03,Explotación sexual,Línea 145,Otros,SAN JUAN,San Juan,Argentina,,Ministerio de Seguridad,2017-08-03
2017-08-03,Explotación laboral,Línea 145,Televisión,JOSE LEON SUAREZ,Buenos Aires,Argentina,,Protex,2017-08-03
